parent,smiles_alkyl,inchikey,inchikey_short,id,smiles_aryl,smiles,reaction_smarts
DYTDDALWSRMTDA-UHFFFAOYNA-N,[H]c1c([H])c([H])c([C@]([H])(Br)C(=O)c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H],DDFDUDLAOJYUAO-JOCHJYFZNA-N,DYTDDALWSRMTDA,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H](C(=O)c2ccc(F)cc2)c2ccccc2)c1,O=C(c1ccc(F)cc1)[C@@H](Br)c1ccccc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H](C(=O)c2ccc(F)cc2)c2ccccc2)c1
FBWCCKYAGCRWTI-UHFFFAOYNA-N,[H]c1c([H])c(N2C(=O)[C@@]([H])(Br)C([H])([H])C2([H])[H])c([H])c(C(F)(F)F)c1[H],NDRNQJGCFFZQJD-QGZVFWFLNA-N,FBWCCKYAGCRWTI,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H]2CCN(c3cccc(C(F)(F)F)c3)C2=O)c1,O=C1[C@@H](Br)CCN1c1cccc(C(F)(F)F)c1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H]2CCN(c3cccc(C(F)(F)F)c3)C2=O)c1
FGAQUMDVDVWCRH-YHMJCDSINA-N,[H]c1c([H])c([H])c(N([H])C(=O)[C@@]([H])(Br)C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])[H])c1[H],LBAXBGNTSDQSCC-ZJHKTUGWNA-N,FGAQUMDVDVWCRH,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CC[C@@H](C(=O)Nc1ccccc1C(=O)OC)c1cc(F)cc(CC(=O)OC)c1,CC[C@H](Br)C(=O)Nc1ccccc1C(=O)OC.COC(=O)Cc1cc(F)cc(Br)c1>>CC[C@@H](C(=O)Nc1ccccc1C(=O)OC)c1cc(F)cc(CC(=O)OC)c1
FIKAZUXFNPDFCT-UHFFFAOYNA-N,[H]C([H])([H])C([H])([H])OC(=O)[C@]1([H])C([H])([H])N(C(=O)[C@]([H])(Br)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],NZKVNKODPLAJGO-YJBOKZPZNA-N,FIKAZUXFNPDFCT,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CCOC(=O)[C@H]1CCCN(C(=O)[C@@H](CC)c2cc(F)cc(CC(=O)OC)c2)C1,CCOC(=O)[C@H]1CCCN(C(=O)[C@H](Br)CC)C1.COC(=O)Cc1cc(F)cc(Br)c1>>CCOC(=O)[C@H]1CCCN(C(=O)[C@@H](CC)c2cc(F)cc(CC(=O)OC)c2)C1
FRFSVXHASPPWPV-UHFFFAOYNA-N,[H]c1c(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])noc1C(=O)C([H])([H])Br,LIFOGHTWQZNCBB-UHFFFAOYNA-N,FRFSVXHASPPWPV,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)c2cc(OCc3ccccc3)no2)c1,O=C(CBr)c1cc(OCc2ccccc2)no1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)c2cc(OCc3ccccc3)no2)c1
FTDGLGFKVKVHTE-UHFFFAOYNA-N,[H]C([H])(Br)C(=O)[C@]1([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],GQBBNZQMOVDMNP-INIZCTEONA-N,FTDGLGFKVKVHTE,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)[C@H]2CCCN(C(=O)OC(C)(C)C)C2)c1,CC(C)(C)OC(=O)N1CCC[C@H](C(=O)CBr)C1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)[C@H]2CCCN(C(=O)OC(C)(C)C)C2)c1
FVKQGXGGSCBBKQ-UHFFFAOYNA-N,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[Si](OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])Br)(C([H])([H])[H])C([H])([H])[H],RAVIPIFIFKINOL-UHFFFAOYNA-N,FVKQGXGGSCBBKQ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCOCCOCCO[Si](C)(C)C(C)(C)C)c1,CC(C)(C)[Si](C)(C)OCCOCCOCCBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCOCCOCCO[Si](C)(C)C(C)(C)C)c1
FVNGLBMFKPBGJT-UHFFFAOYNA-N,[H]c1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])Br)c(Cl)c2[H])c(C#N)c1[H],CWPCZAUHMDQQAO-UHFFFAOYNA-N,FVNGLBMFKPBGJT,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C#N)cc2Cl)c1,N#Cc1ccccc1-c1ccc(CBr)c(Cl)c1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C#N)cc2Cl)c1
GACABBWTCSUAEK-UHFFFAOYNA-N,[H]C([H])([H])C(OC(=O)N1C([H])([H])C([H])([H])C2(C([H])([H])C1([H])[H])C([H])([H])C([H])(Br)C2([H])[H])(C([H])([H])[H])C([H])([H])[H],FKIBSZYDGKSOOT-UHFFFAOYNA-N,GACABBWTCSUAEK,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(C2CC3(CCN(C(=O)OC(C)(C)C)CC3)C2)c1,CC(C)(C)OC(=O)N1CCC2(CC1)CC(Br)C2.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(C2CC3(CCN(C(=O)OC(C)(C)C)CC3)C2)c1
GRFJJWWZDMCMGT-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c(C(=O)C([H])([H])Br)c([H])c1C2([H])[H],AVKOUPVWIKOGPX-UHFFFAOYNA-N,GRFJJWWZDMCMGT,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)c2ccc3c(c2)Cc2ccccc2-3)c1,O=C(CBr)c1ccc2c(c1)Cc1ccccc1-2.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)c2ccc3c(c2)Cc2ccccc2-3)c1
GZHSUXXRBWNDMF-UHFFFAOYNA-N,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C(=O)[C@@]([H])(Br)C2([H])[H])c([H])c([H])c1C([H])([H])[H],CPDRBBWHIQDIEG-GOSISDBHNA-N,GZHSUXXRBWNDMF,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H]2CN(S(=O)(=O)c3ccc(C)cc3)CC2=O)c1,Cc1ccc(S(=O)(=O)N2CC(=O)[C@@H](Br)C2)cc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H]2CN(S(=O)(=O)c3ccc(C)cc3)CC2=O)c1
HNTGIJLWHDPAFN-UHFFFAOYNA-N,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br,VRGOGDIBDNGGHE-UHFFFAOYNA-N,HNTGIJLWHDPAFN,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CCCCCCCCCCCCCCCCc1cc(F)cc(CC(=O)OC)c1,CCCCCCCCCCCCCCCCBr.COC(=O)Cc1cc(F)cc(Br)c1>>CCCCCCCCCCCCCCCCc1cc(F)cc(CC(=O)OC)c1
HVJYVTAVVRRXSJ-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(C(=O)[C@@]([H])(Br)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],KMJAWDVERAPJPI-JOCHJYFZNA-N,HVJYVTAVVRRXSJ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H](C(=O)N2CCc3ccccc3C2)C(C)C)c1,CC(C)[C@H](Br)C(=O)N1CCc2ccccc2C1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H](C(=O)N2CCc3ccccc3C2)C(C)C)c1
HYRSGTXIVIMOOX-UHFFFAOYNA-N,[H]C([H])(Br)C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],CRAKYUMMGFYALP-UHFFFAOYNA-N,HYRSGTXIVIMOOX,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c1,CC(C)(C)OC(=O)N1CCC(C(=O)CBr)CC1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c1
HYVGOGJCUXKVPW-YAQRNVERNA-N,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c([H])c1[H],LXYDJLNYUWBZHZ-LQFNOIFHNA-N,HYVGOGJCUXKVPW,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCCCCNC(=O)OCc2ccccc2)c1,O=C(NCCCCCBr)OCc1ccccc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCCCCNC(=O)OCc2ccccc2)c1
IGBCEYQSLOZQTO-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([H])c([H])c1N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],RNLSPTORAUPWRZ-UHFFFAOYNA-N,IGBCEYQSLOZQTO,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2ccc(N(C)C(=O)OC(C)(C)C)cc2)c1,CN(C(=O)OC(C)(C)C)c1ccc(CBr)cc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2ccc(N(C)C(=O)OC(C)(C)C)cc2)c1
IXYPCFPAFIVIGP-UHFFFAOYNA-N,[H]c1nc2c(c(=O)n(C([H])([H])[H])c(=O)n2C([H])([H])[H])n1C([H])([H])C([H])([H])C([H])([H])Br,FNWAWGSVEYXYGM-UHFFFAOYNA-N,IXYPCFPAFIVIGP,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCCn2cnc3c2c(=O)n(C)c(=O)n3C)c1,Cn1c(=O)c2c(ncn2CCCBr)n(C)c1=O.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCCn2cnc3c2c(=O)n(C)c(=O)n3C)c1
JGODLBJJCNQFII-UHFFFAOYNA-N,[H]c1c(C([H])([H])Br)c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2oc1=O,ZPFFDMFWUPRSDN-UHFFFAOYNA-N,JGODLBJJCNQFII,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2cc(=O)oc3cc(OC)c(OC)cc23)c1,COc1cc2oc(=O)cc(CBr)c2cc1OC.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2cc(=O)oc3cc(OC)c(OC)cc23)c1
JZCAZGWJCVMTTQ-UHFFFAOYNA-N,[H]C([H])([H])C([H])([H])OC(=O)C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br,COZXGUWGQUIDRB-UHFFFAOYNA-N,JZCAZGWJCVMTTQ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CCOC(=O)C(CCCCCc1cc(F)cc(CC(=O)OC)c1)C(=O)OCC,CCOC(=O)C(CCCCCBr)C(=O)OCC.COC(=O)Cc1cc(F)cc(Br)c1>>CCOC(=O)C(CCCCCc1cc(F)cc(CC(=O)OC)c1)C(=O)OCC
JZGPSOHIBDAEBK-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C(F)(F)F)c(N2C(=O)[C@]([H])(Br)C([H])([H])C2([H])[H])c1[H],ANYUCVZQFHCBFA-HNNXBMFYNA-N,JZGPSOHIBDAEBK,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@@H]2CCN(c3ccccc3C(F)(F)F)C2=O)c1,O=C1[C@H](Br)CCN1c1ccccc1C(F)(F)F.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@@H]2CCN(c3ccccc3C(F)(F)F)C2=O)c1
LDTGBXVKHDUTDF-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)C([H])([H])O[C@]([H])(C([H])([H])C([H])([H])Br)C2([H])[H])c([H])c1[H],HBTVZKODOWDHIQ-HXUWFJFHNA-N,LDTGBXVKHDUTDF,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC[C@@H]2CN(Cc3ccccc3)C(=O)CO2)c1,O=C1CO[C@H](CCBr)CN1Cc1ccccc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC[C@@H]2CN(Cc3ccccc3)C(=O)CO2)c1
LFJTTZCBJLCUIV-UHFFFAOYNA-N,[H]C([H])(Br)C(=O)N1C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],AIKWEXFDXRFVLG-UHFFFAOYNA-N,LFJTTZCBJLCUIV,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c1,CC(C)(C)OC(=O)N1CCN(C(=O)CBr)CC1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c1
LINUSAIVNURIDZ-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)[C@]([H])(Br)C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C2([H])[H],FWZSQTDLIWBXBL-QRQCRPRQNA-N,LINUSAIVNURIDZ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@@H](C(=O)N2c3ccccc3C[C@H]2C)C(C)C)c1,CC(C)[C@@H](Br)C(=O)N1c2ccccc2C[C@H]1C.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@@H](C(=O)N2c3ccccc3C[C@H]2C)C(C)C)c1
LQAHBCLEIHEEPN-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])Br)C2=O,KZKBOMWPMFHHKH-UHFFFAOYNA-N,LQAHBCLEIHEEPN,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(C)(C)CN2C(=O)c3ccccc3C2=O)c1,CC(C)(CBr)CN1C(=O)c2ccccc2C1=O.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(C)(C)CN2C(=O)c3ccccc3C2=O)c1
LUIMQGOWWSFHND-UHFFFAOYNA-N,[H]C([H])(Br)C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OS(=O)(=O)C([H])([H])[H],BSEQOLITEJMGGP-UHFFFAOYNA-N,LUIMQGOWWSFHND,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCOCCOCCOCCOS(C)(=O)=O)c1,CS(=O)(=O)OCCOCCOCCOCCBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCOCCOCCOCCOS(C)(=O)=O)c1
MBOHAVAGDOGRBS-WYUMXYHSNA-N,[H]Oc1nc2c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c2c([H])c1[H],PKOTXPGJOGVPNT-LNNLXFCONA-N,MBOHAVAGDOGRBS,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCCCOc2ccc3ccc(O)nc3c2)c1,Oc1ccc2ccc(OCCCCBr)cc2n1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCCCOc2ccc3ccc(O)nc3c2)c1
MQMLOKJKGOPCKW-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([N+](=O)[O-])c([H])c1[C@@]2([H])Br,QLVULFKCHKWTET-QFIPXVFZNA-N,MQMLOKJKGOPCKW,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H]2c3ccccc3-c3ccc([N+](=O)[O-])cc32)c1,O=[N+]([O-])c1ccc2c(c1)[C@@H](Br)c1ccccc1-2.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H]2c3ccccc3-c3ccc([N+](=O)[O-])cc32)c1
MXNRUCDLYCHLLA-YHMJCDSINA-N,[H]c1c([H])c(N([H])C(=O)[C@]([H])(Br)C([H])([H])C([H])([H])[H])c([H])c2c1OC([H])([H])C([H])([H])O2,ZVPQUOACZMKZKO-WYAKWROONA-N,MXNRUCDLYCHLLA,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CC[C@H](C(=O)Nc1ccc2c(c1)OCCO2)c1cc(F)cc(CC(=O)OC)c1,CC[C@@H](Br)C(=O)Nc1ccc2c(c1)OCCO2.COC(=O)Cc1cc(F)cc(Br)c1>>CC[C@H](C(=O)Nc1ccc2c(c1)OCCO2)c1cc(F)cc(CC(=O)OC)c1
NJNXVDXLFSMGPK-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])N2C(=O)[C@]([H])(Br)C([H])([H])C([H])([H])C2([H])[H])c(F)c([H])c1F,BMYQYERIOXFKSM-SFHVURJKNA-N,NJNXVDXLFSMGPK,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@@H]2CCCN(Cc3ccc(F)cc3F)C2=O)c1,O=C1[C@H](Br)CCCN1Cc1ccc(F)cc1F.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@@H]2CCCN(Cc3ccc(F)cc3F)C2=O)c1
NQCDWNLRZLJRSK-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c(C(=O)C([H])([H])Br)c([H])c2[H])c([H])c1[H],IICHDGSWNUSXGP-UHFFFAOYNA-N,NQCDWNLRZLJRSK,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)c2ccc(Cc3ccccc3)cc2)c1,O=C(CBr)c1ccc(Cc2ccccc2)cc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)c2ccc(Cc3ccccc3)cc2)c1
NQMHLWRBILBTDH-UHFFFAOYNA-N,[H]c1c(C(=O)C([H])([H])Br)c([H])c(C(F)(F)F)c([H])c1[N+](=O)[O-],RIVAFAPQSBLNGE-UHFFFAOYNA-N,NQMHLWRBILBTDH,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)c1,O=C(CBr)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)c1
NYKHGFUZAQEWPG-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N1C(=O)[C@@]([H])(Br)C([H])([H])C1([H])[H],CWVZHLTXHNGBLT-NHCUHLMSNA-N,NYKHGFUZAQEWPG,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@H]2CCN([C@@H]3CCCc4ccccc43)C2=O)c1,O=C1[C@@H](Br)CCN1[C@@H]1CCCc2ccccc21.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@H]2CCN([C@@H]3CCCc4ccccc43)C2=O)c1
OBEFSOTWERFWSZ-UHFFFAOYNA-N,[H]c1c([H])c([H])c([C@@]([H])(Br)C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],AFDMTROMBRFQHK-QFIPXVFZNA-N,OBEFSOTWERFWSZ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc([C@@H](C(=O)c2ccc(Cl)cc2)c2ccccc2)c1,O=C(c1ccc(Cl)cc1)[C@H](Br)c1ccccc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc([C@@H](C(=O)c2ccc(Cl)cc2)c2ccccc2)c1
PBHIWZGFSZBQJV-UHFFFAOYNA-N,[H]C([H])([H])O[Si](OC([H])([H])[H])(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OC(=O)C(Br)(C([H])([H])[H])C([H])([H])[H],BTJHPINOVKPBRP-UHFFFAOYNA-N,PBHIWZGFSZBQJV,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(C(C)(C)C(=O)OCCC[Si](OC)(OC)OC)c1,CO[Si](CCCOC(=O)C(C)(C)Br)(OC)OC.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(C(C)(C)C(=O)OCCC[Si](OC)(OC)OC)c1
PJEQKDDWQSRRAG-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c(N([H])[H])c([H])c([H])c1n2C([H])([H])C([H])([H])Br,QKJJWAIXZOYDFF-UHFFFAOYNA-N,PJEQKDDWQSRRAG,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCn2c3ccccc3c3cc(N)ccc32)c1,Nc1ccc2c(c1)c1ccccc1n2CCBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCn2c3ccccc3c3cc(N)ccc32)c1
PMVKSBVKLOFUBH-YAQRNVERNA-N,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])Br)c1[H],PIRRCNAWZFPEJC-LQFNOIFHNA-N,PMVKSBVKLOFUBH,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2ccccc2CNC(=O)OC(C)(C)C)c1,CC(C)(C)OC(=O)NCc1ccccc1CBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2ccccc2CNC(=O)OC(C)(C)C)c1
POWXVFIRWRUILN-ZHLVXTBQNA-N,[H]c1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])Br)c([H])c2[H])c(C(=O)N([H])[H])c1[H],VRVBHURVQTXMLO-ZFJUVRDGNA-N,POWXVFIRWRUILN,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C(N)=O)cc2)c1,NC(=O)c1ccccc1-c1ccc(CBr)cc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C(N)=O)cc2)c1
QEAJQJGPXFVEJA-YAQRNVERNA-N,[H]c1sc(N([H])C(=O)C([H])([H])Br)nc1-c1c([H])c([H])c(Cl)c([H])c1[H],SZNQUHMWUHBSRX-LQFNOIFHNA-N,QEAJQJGPXFVEJA,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,O=C(CBr)Nc1nc(-c2ccc(Cl)cc2)cs1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1
QIPFGFYXERNTNP-UHFFFAOYNA-N,[H]C([H])(Br)C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],UDSGNURZIOOYQK-UHFFFAOYNA-N,QIPFGFYXERNTNP,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,CCCCCCCCCCCCOC(=O)Cc1cc(F)cc(CC(=O)OC)c1,CCCCCCCCCCCCOC(=O)CBr.COC(=O)Cc1cc(F)cc(Br)c1>>CCCCCCCCCCCCOC(=O)Cc1cc(F)cc(CC(=O)OC)c1
QKVHAKICMNABGB-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)C2=O,RMENMNJYWWQNKE-UHFFFAOYNA-N,QKVHAKICMNABGB,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(CCCCCN2C(=O)c3ccccc3C2=O)c1,O=C1c2ccccc2C(=O)N1CCCCCBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(CCCCCN2C(=O)c3ccccc3C2=O)c1
QORBTFMANPEXFJ-UHFFFAOYNA-N,[H]c1c(F)c(C([H])([H])Br)c(C(F)(F)F)c([H])c1C(F)(F)F,HVSQZIYZEORFHQ-UHFFFAOYNA-N,QORBTFMANPEXFJ,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2c(F)cc(C(F)(F)F)cc2C(F)(F)F)c1,Fc1cc(C(F)(F)F)cc(C(F)(F)F)c1CBr.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2c(F)cc(C(F)(F)F)cc2C(F)(F)F)c1
QQHZAARABFGGBY-WYUMXYHSNA-N,[H]OC(=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c(C([H])([H])Br)c([H])c1[H],LSEZFXGMQMEZIQ-HXTKINSTNA-N,QQHZAARABFGGBY,core11,BrC1=CC(F)=CC(CC(OC)=O)=C1,COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,O=C(O)c1ccccc1-c1ccc(CBr)cc1.COC(=O)Cc1cc(F)cc(Br)c1>>COC(=O)Cc1cc(F)cc(Cc2ccc(-c3ccccc3C(=O)O)cc2)c1
